"Plot Title: 21444869"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21444869, SEN S/N: 21444869)","Coupler Detached (LGR S/N: 21444869)","Coupler Attached (LGR S/N: 21444869)","Host Connected (LGR S/N: 21444869)","End Of File (LGR S/N: 21444869)"
5280,08/15/23 01:45:00 PM,61.333,,,,
5281,08/15/23 02:00:00 PM,61.376,,,,
5282,08/15/23 02:15:00 PM,61.419,,,,
5283,08/15/23 02:30:00 PM,61.419,,,,
5284,08/15/23 02:45:00 PM,61.419,,,,
5285,08/15/23 03:00:00 PM,61.419,,,,
5286,08/15/23 03:15:00 PM,61.462,,,,
5287,08/15/23 03:30:00 PM,61.462,,,,
5288,08/15/23 03:45:00 PM,61.462,,,,
5289,08/15/23 04:00:00 PM,61.506,,,,
5290,08/15/23 04:15:00 PM,61.506,,,,
5291,08/15/23 04:30:00 PM,61.506,,,,
5292,08/15/23 04:45:00 PM,61.506,,,,
5293,08/15/23 05:00:00 PM,61.506,,,,
5294,08/15/23 05:15:00 PM,61.506,,,,
5295,08/15/23 05:30:00 PM,61.547,,,,
5296,08/15/23 05:45:00 PM,61.547,,,,
5297,08/15/23 06:00:00 PM,61.547,,,,
5298,08/15/23 06:15:00 PM,61.506,,,,
5299,08/15/23 06:30:00 PM,61.506,,,,
5300,08/15/23 06:45:00 PM,61.506,,,,
5301,08/15/23 07:00:00 PM,61.506,,,,
5302,08/15/23 07:15:00 PM,61.506,,,,
5303,08/15/23 07:30:00 PM,61.506,,,,
5304,08/15/23 07:45:00 PM,61.462,,,,
5305,08/15/23 08:00:00 PM,61.462,,,,
5306,08/15/23 08:15:00 PM,61.419,,,,
5307,08/15/23 08:30:00 PM,61.419,,,,
5308,08/15/23 08:45:00 PM,61.419,,,,
5309,08/15/23 09:00:00 PM,61.376,,,,
5310,08/15/23 09:15:00 PM,61.376,,,,
5311,08/15/23 09:30:00 PM,61.333,,,,
5312,08/15/23 09:45:00 PM,61.333,,,,
5313,08/15/23 10:00:00 PM,61.290,,,,
5314,08/15/23 10:15:00 PM,61.290,,,,
5315,08/15/23 10:30:00 PM,61.248,,,,
5316,08/15/23 10:45:00 PM,61.248,,,,
5317,08/15/23 11:00:00 PM,61.205,,,,
5318,08/15/23 11:15:00 PM,61.205,,,,
5319,08/15/23 11:30:00 PM,61.162,,,,
5320,08/15/23 11:45:00 PM,61.119,,,,
5321,08/16/23 12:00:00 AM,61.119,,,,
5322,08/16/23 12:15:00 AM,61.075,,,,
5323,08/16/23 12:30:00 AM,61.075,,,,
5324,08/16/23 12:45:00 AM,61.032,,,,
5325,08/16/23 01:00:00 AM,61.032,,,,
5326,08/16/23 01:15:00 AM,61.032,,,,
5327,08/16/23 01:30:00 AM,60.991,,,,
5328,08/16/23 01:45:00 AM,60.991,,,,
5329,08/16/23 02:00:00 AM,60.948,,,,
5330,08/16/23 02:15:00 AM,60.948,,,,
5331,08/16/23 02:30:00 AM,60.904,,,,
5332,08/16/23 02:45:00 AM,60.904,,,,
5333,08/16/23 03:00:00 AM,60.861,,,,
5334,08/16/23 03:15:00 AM,60.861,,,,
5335,08/16/23 03:30:00 AM,60.818,,,,
5336,08/16/23 03:45:00 AM,60.775,,,,
5337,08/16/23 04:00:00 AM,60.733,,,,
5338,08/16/23 04:15:00 AM,60.690,,,,
5339,08/16/23 04:30:00 AM,60.690,,,,
5340,08/16/23 04:45:00 AM,60.647,,,,
5341,08/16/23 05:00:00 AM,60.604,,,,
5342,08/16/23 05:15:00 AM,60.604,,,,
5343,08/16/23 05:30:00 AM,60.561,,,,
5344,08/16/23 05:45:00 AM,60.517,,,,
5345,08/16/23 06:00:00 AM,60.517,,,,
5346,08/16/23 06:15:00 AM,60.474,,,,
5347,08/16/23 06:30:00 AM,60.474,,,,
5348,08/16/23 06:45:00 AM,60.433,,,,
5349,08/16/23 07:00:00 AM,60.390,,,,
5350,08/16/23 07:15:00 AM,60.390,,,,
5351,08/16/23 07:30:00 AM,60.346,,,,
5352,08/16/23 07:45:00 AM,60.346,,,,
5353,08/16/23 08:00:00 AM,60.346,,,,
5354,08/16/23 08:15:00 AM,60.346,,,,
5355,08/16/23 08:30:00 AM,60.303,,,,
5356,08/16/23 08:45:00 AM,60.303,,,,
5357,08/16/23 09:00:00 AM,60.303,,,,
5358,08/16/23 09:15:00 AM,60.303,,,,
5359,08/16/23 09:30:00 AM,60.346,,,,
5360,08/16/23 09:45:00 AM,60.346,,,,
5361,08/16/23 10:00:00 AM,60.346,,,,
5362,08/16/23 10:15:00 AM,60.390,,,,
5363,08/16/23 10:30:00 AM,60.390,,,,
5364,08/16/23 10:45:00 AM,60.390,,,,
5365,08/16/23 11:00:00 AM,60.390,,,,
5366,08/16/23 11:15:00 AM,60.433,,,,
5367,08/16/23 11:30:00 AM,60.474,,,,
5368,08/16/23 11:45:00 AM,60.517,,,,
5369,08/16/23 12:00:00 PM,60.517,,,,
5370,08/16/23 12:15:00 PM,60.561,,,,
5371,08/16/23 12:30:00 PM,60.561,,,,
5372,08/16/23 12:45:00 PM,60.604,,,,
5373,08/16/23 01:00:00 PM,60.604,,,,
5374,08/16/23 01:15:00 PM,60.647,,,,
5375,08/16/23 01:30:00 PM,60.690,,,,
5376,08/16/23 01:45:00 PM,60.690,,,,
5377,08/16/23 02:00:00 PM,60.733,,,,
5378,08/16/23 02:15:00 PM,60.775,,,,
5379,08/16/23 02:30:00 PM,60.818,,,,
5380,08/16/23 02:45:00 PM,60.861,,,,
5381,08/16/23 03:00:00 PM,60.861,,,,
5382,08/16/23 03:15:00 PM,60.904,,,,
5383,08/16/23 03:30:00 PM,60.991,,,,
5384,08/16/23 03:45:00 PM,61.032,,,,
5385,08/16/23 04:00:00 PM,61.162,,,,
5386,08/16/23 04:15:00 PM,61.205,,,,
5387,08/16/23 04:30:00 PM,61.290,,,,
5388,08/16/23 04:45:00 PM,61.333,,,,
5389,08/16/23 05:00:00 PM,61.376,,,,
5390,08/16/23 05:15:00 PM,61.419,,,,
5391,08/16/23 05:30:00 PM,61.419,,,,
5392,08/16/23 05:45:00 PM,61.462,,,,
5393,08/16/23 06:00:00 PM,61.462,,,,
5394,08/16/23 06:15:00 PM,61.506,,,,
5395,08/16/23 06:30:00 PM,61.506,,,,
5396,08/16/23 06:45:00 PM,61.506,,,,
5397,08/16/23 07:00:00 PM,61.506,,,,
5398,08/16/23 07:15:00 PM,61.506,,,,
5399,08/16/23 07:30:00 PM,61.462,,,,
5400,08/16/23 07:45:00 PM,61.462,,,,
5401,08/16/23 08:00:00 PM,61.462,,,,
5402,08/16/23 08:15:00 PM,61.419,,,,
5403,08/16/23 08:30:00 PM,61.419,,,,
5404,08/16/23 08:45:00 PM,61.376,,,,
5405,08/16/23 09:00:00 PM,61.376,,,,
5406,08/16/23 09:15:00 PM,61.333,,,,
5407,08/16/23 09:30:00 PM,61.333,,,,
5408,08/16/23 09:45:00 PM,61.290,,,,
5409,08/16/23 10:00:00 PM,61.248,,,,
5410,08/16/23 10:15:00 PM,61.248,,,,
5411,08/16/23 10:30:00 PM,61.205,,,,
5412,08/16/23 10:45:00 PM,61.205,,,,
5413,08/16/23 11:00:00 PM,61.162,,,,
5414,08/16/23 11:15:00 PM,61.162,,,,
5415,08/16/23 11:30:00 PM,61.119,,,,
5416,08/16/23 11:45:00 PM,61.119,,,,
5417,08/17/23 12:00:00 AM,61.075,,,,
5418,08/17/23 12:15:00 AM,61.075,,,,
5419,08/17/23 12:30:00 AM,61.032,,,,
5420,08/17/23 12:45:00 AM,61.032,,,,
5421,08/17/23 01:00:00 AM,60.991,,,,
5422,08/17/23 01:15:00 AM,60.991,,,,
5423,08/17/23 01:30:00 AM,60.948,,,,
5424,08/17/23 01:45:00 AM,60.948,,,,
5425,08/17/23 02:00:00 AM,60.904,,,,
5426,08/17/23 02:15:00 AM,60.861,,,,
5427,08/17/23 02:30:00 AM,60.818,,,,
5428,08/17/23 02:45:00 AM,60.775,,,,
5429,08/17/23 03:00:00 AM,60.733,,,,
5430,08/17/23 03:15:00 AM,60.690,,,,
5431,08/17/23 03:30:00 AM,60.647,,,,
5432,08/17/23 03:45:00 AM,60.604,,,,
5433,08/17/23 04:00:00 AM,60.561,,,,
5434,08/17/23 04:15:00 AM,60.517,,,,
5435,08/17/23 04:30:00 AM,60.474,,,,
5436,08/17/23 04:45:00 AM,60.390,,,,
5437,08/17/23 05:00:00 AM,60.346,,,,
5438,08/17/23 05:15:00 AM,60.303,,,,
5439,08/17/23 05:30:00 AM,60.260,,,,
5440,08/17/23 05:45:00 AM,60.217,,,,
5441,08/17/23 06:00:00 AM,60.174,,,,
5442,08/17/23 06:15:00 AM,60.089,,,,
5443,08/17/23 06:30:00 AM,60.046,,,,
5444,08/17/23 06:45:00 AM,60.003,,,,
5445,08/17/23 07:00:00 AM,59.959,,,,
5446,08/17/23 07:15:00 AM,59.916,,,,
5447,08/17/23 07:30:00 AM,59.873,,,,
5448,08/17/23 07:45:00 AM,59.830,,,,
5449,08/17/23 08:00:00 AM,59.788,,,,
5450,08/17/23 08:15:00 AM,59.745,,,,
5451,08/17/23 08:30:00 AM,59.745,,,,
5452,08/17/23 08:45:00 AM,59.702,,,,
5453,08/17/23 09:00:00 AM,59.702,,,,
5454,08/17/23 09:15:00 AM,59.745,,,,
5455,08/17/23 09:30:00 AM,59.788,,,,
5456,08/17/23 09:45:00 AM,59.830,,,,
5457,08/17/23 10:00:00 AM,59.873,,,,
5458,08/17/23 10:15:00 AM,59.959,,,,
5459,08/17/23 10:30:00 AM,60.003,,,,
5460,08/17/23 10:45:00 AM,60.046,,,,
5461,08/17/23 11:00:00 AM,60.132,,,,
5462,08/17/23 11:15:00 AM,60.217,,,,
5463,08/17/23 11:30:00 AM,60.303,,,,
5464,08/17/23 11:45:00 AM,60.346,,,,
5465,08/17/23 12:00:00 PM,60.433,,,,
5466,08/17/23 12:15:00 PM,60.561,,,,
5467,08/17/23 12:30:00 PM,60.647,,,,
5468,08/17/23 12:45:00 PM,60.733,,,,
5469,08/17/23 01:00:00 PM,60.818,,,,
5470,08/17/23 01:15:00 PM,60.904,,,,
5471,08/17/23 01:30:00 PM,60.991,,,,
5472,08/17/23 01:45:00 PM,61.119,,,,
5473,08/17/23 02:00:00 PM,61.205,,,,
5474,08/17/23 02:15:00 PM,61.248,,,,
5475,08/17/23 02:30:00 PM,61.333,,,,
5476,08/17/23 02:45:00 PM,61.462,,,,
5477,08/17/23 03:00:00 PM,61.547,,,,
5478,08/17/23 03:15:00 PM,61.633,,,,
5479,08/17/23 03:30:00 PM,61.720,,,,
5480,08/17/23 03:45:00 PM,61.804,,,,
5481,08/17/23 04:00:00 PM,61.934,,,,
5482,08/17/23 04:15:00 PM,62.019,,,,
5483,08/17/23 04:30:00 PM,62.105,,,,
5484,08/17/23 04:45:00 PM,62.191,,,,
5485,08/17/23 05:00:00 PM,62.276,,,,
5486,08/17/23 05:15:00 PM,62.319,,,,
5487,08/17/23 05:30:00 PM,62.362,,,,
5488,08/17/23 05:45:00 PM,62.406,,,,
5489,08/17/23 06:00:00 PM,62.447,,,,
5490,08/17/23 06:15:00 PM,62.447,,,,
5491,08/17/23 06:30:00 PM,62.447,,,,
5492,08/17/23 06:45:00 PM,62.447,,,,
5493,08/17/23 07:00:00 PM,62.406,,,,
5494,08/17/23 07:15:00 PM,62.362,,,,
5495,08/17/23 07:30:00 PM,62.276,,,,
5496,08/17/23 07:45:00 PM,62.233,,,,
5497,08/17/23 08:00:00 PM,62.191,,,,
5498,08/17/23 08:15:00 PM,62.148,,,,
5499,08/17/23 08:30:00 PM,62.105,,,,
5500,08/17/23 08:45:00 PM,62.062,,,,
5501,08/17/23 09:00:00 PM,62.019,,,,
5502,08/17/23 09:15:00 PM,61.977,,,,
5503,08/17/23 09:30:00 PM,61.934,,,,
5504,08/17/23 09:45:00 PM,61.891,,,,
5505,08/17/23 10:00:00 PM,61.848,,,,
5506,08/17/23 10:15:00 PM,61.804,,,,
5507,08/17/23 10:30:00 PM,61.720,,,,
5508,08/17/23 10:45:00 PM,61.677,,,,
5509,08/17/23 11:00:00 PM,61.633,,,,
5510,08/17/23 11:15:00 PM,61.547,,,,
5511,08/17/23 11:30:00 PM,61.506,,,,
5512,08/17/23 11:45:00 PM,61.462,,,,
5513,08/18/23 12:00:00 AM,61.376,,,,
5514,08/18/23 12:15:00 AM,61.333,,,,
5515,08/18/23 12:30:00 AM,61.290,,,,
5516,08/18/23 12:45:00 AM,61.248,,,,
5517,08/18/23 01:00:00 AM,61.205,,,,
5518,08/18/23 01:15:00 AM,61.162,,,,
5519,08/18/23 01:30:00 AM,61.119,,,,
5520,08/18/23 01:45:00 AM,61.075,,,,
5521,08/18/23 02:00:00 AM,61.032,,,,
5522,08/18/23 02:15:00 AM,60.991,,,,
5523,08/18/23 02:30:00 AM,60.948,,,,
5524,08/18/23 02:45:00 AM,60.904,,,,
5525,08/18/23 03:00:00 AM,60.861,,,,
5526,08/18/23 03:15:00 AM,60.818,,,,
5527,08/18/23 03:30:00 AM,60.775,,,,
5528,08/18/23 03:45:00 AM,60.733,,,,
5529,08/18/23 04:00:00 AM,60.690,,,,
5530,08/18/23 04:15:00 AM,60.647,,,,
5531,08/18/23 04:30:00 AM,60.604,,,,
5532,08/18/23 04:45:00 AM,60.517,,,,
5533,08/18/23 05:00:00 AM,60.433,,,,
5534,08/18/23 05:15:00 AM,60.390,,,,
5535,08/18/23 05:30:00 AM,60.346,,,,
5536,08/18/23 05:45:00 AM,60.303,,,,
5537,08/18/23 06:00:00 AM,60.260,,,,
5538,08/18/23 06:15:00 AM,60.174,,,,
5539,08/18/23 06:30:00 AM,60.089,,,,
5540,08/18/23 06:45:00 AM,60.046,,,,
5541,08/18/23 07:00:00 AM,60.003,,,,
5542,08/18/23 07:15:00 AM,59.916,,,,
5543,08/18/23 07:30:00 AM,59.873,,,,
5544,08/18/23 07:45:00 AM,59.830,,,,
5545,08/18/23 08:00:00 AM,59.788,,,,
5546,08/18/23 08:15:00 AM,59.745,,,,
5547,08/18/23 08:30:00 AM,59.659,,,,
5548,08/18/23 08:45:00 AM,59.616,,,,
5549,08/18/23 09:00:00 AM,59.616,,,,
5550,08/18/23 09:15:00 AM,59.659,,,,
5551,08/18/23 09:30:00 AM,59.659,,,,
5552,08/18/23 09:45:00 AM,59.702,,,,
5553,08/18/23 10:00:00 AM,59.702,,,,
5554,08/18/23 10:15:00 AM,59.745,,,,
5555,08/18/23 10:30:00 AM,59.788,,,,
5556,08/18/23 10:45:00 AM,59.830,,,,
5557,08/18/23 11:00:00 AM,59.873,,,,
5558,08/18/23 11:15:00 AM,59.916,,,,
5559,08/18/23 11:30:00 AM,59.959,,,,
5560,08/18/23 11:45:00 AM,60.046,,,,
5561,08/18/23 12:00:00 PM,60.132,,,,
5562,08/18/23 12:15:00 PM,60.217,,,,
5563,08/18/23 12:30:00 PM,60.303,,,,
5564,08/18/23 12:45:00 PM,60.390,,,,
5565,08/18/23 01:00:00 PM,60.517,,,,
5566,08/18/23 01:15:00 PM,60.604,,,,
5567,08/18/23 01:30:00 PM,60.690,,,,
5568,08/18/23 01:45:00 PM,60.733,,,,
5569,08/18/23 02:00:00 PM,60.818,,,,
5570,08/18/23 02:15:00 PM,60.904,,,,
5571,08/18/23 02:30:00 PM,60.948,,,,
5572,08/18/23 02:45:00 PM,61.075,,,,
5573,08/18/23 03:00:00 PM,61.162,,,,
5574,08/18/23 03:15:00 PM,61.248,,,,
5575,08/18/23 03:30:00 PM,61.333,,,,
5576,08/18/23 03:45:00 PM,61.419,,,,
5577,08/18/23 04:00:00 PM,61.462,,,,
5578,08/18/23 04:15:00 PM,61.547,,,,
5579,08/18/23 04:30:00 PM,61.590,,,,
5580,08/18/23 04:45:00 PM,61.633,,,,
5581,08/18/23 05:00:00 PM,61.677,,,,
5582,08/18/23 05:15:00 PM,61.761,,,,
5583,08/18/23 05:30:00 PM,61.804,,,,
5584,08/18/23 05:45:00 PM,61.848,,,,
5585,08/18/23 06:00:00 PM,61.848,,,,
5586,08/18/23 06:15:00 PM,61.848,,,,
5587,08/18/23 06:30:00 PM,61.848,,,,
5588,08/18/23 06:45:00 PM,61.804,,,,
5589,08/18/23 07:00:00 PM,61.761,,,,
5590,08/18/23 07:15:00 PM,61.720,,,,
5591,08/18/23 07:30:00 PM,61.633,,,,
5592,08/18/23 07:45:00 PM,61.590,,,,
5593,08/18/23 08:00:00 PM,61.547,,,,
5594,08/18/23 08:15:00 PM,61.547,,,,
5595,08/18/23 08:30:00 PM,61.506,,,,
5596,08/18/23 08:45:00 PM,61.462,,,,
5597,08/18/23 09:00:00 PM,61.419,,,,
5598,08/18/23 09:15:00 PM,61.376,,,,
5599,08/18/23 09:30:00 PM,61.333,,,,
5600,08/18/23 09:45:00 PM,61.290,,,,
5601,08/18/23 10:00:00 PM,61.248,,,,
5602,08/18/23 10:15:00 PM,61.162,,,,
5603,08/18/23 10:30:00 PM,61.119,,,,
5604,08/18/23 10:45:00 PM,61.075,,,,
5605,08/18/23 11:00:00 PM,61.032,,,,
5606,08/18/23 11:15:00 PM,60.991,,,,
5607,08/18/23 11:30:00 PM,60.948,,,,
5608,08/18/23 11:45:00 PM,60.904,,,,
5609,08/19/23 12:00:00 AM,60.861,,,,
5610,08/19/23 12:15:00 AM,60.818,,,,
5611,08/19/23 12:30:00 AM,60.775,,,,
5612,08/19/23 12:45:00 AM,60.733,,,,
5613,08/19/23 01:00:00 AM,60.733,,,,
5614,08/19/23 01:15:00 AM,60.690,,,,
5615,08/19/23 01:30:00 AM,60.647,,,,
5616,08/19/23 01:45:00 AM,60.647,,,,
5617,08/19/23 02:00:00 AM,60.604,,,,
5618,08/19/23 02:15:00 AM,60.517,,,,
5619,08/19/23 02:30:00 AM,60.474,,,,
5620,08/19/23 02:45:00 AM,60.390,,,,
5621,08/19/23 03:00:00 AM,60.346,,,,
5622,08/19/23 03:15:00 AM,60.346,,,,
5623,08/19/23 03:30:00 AM,60.303,,,,
5624,08/19/23 03:45:00 AM,60.260,,,,
5625,08/19/23 04:00:00 AM,60.260,,,,
5626,08/19/23 04:15:00 AM,60.217,,,,
5627,08/19/23 04:30:00 AM,60.174,,,,
5628,08/19/23 04:45:00 AM,60.132,,,,
5629,08/19/23 05:00:00 AM,60.089,,,,
5630,08/19/23 05:15:00 AM,60.046,,,,
5631,08/19/23 05:30:00 AM,60.046,,,,
5632,08/19/23 05:45:00 AM,60.003,,,,
5633,08/19/23 06:00:00 AM,59.959,,,,
5634,08/19/23 06:15:00 AM,59.959,,,,
5635,08/19/23 06:30:00 AM,59.916,,,,
5636,08/19/23 06:45:00 AM,59.873,,,,
5637,08/19/23 07:00:00 AM,59.873,,,,
5638,08/19/23 07:15:00 AM,59.873,,,,
5639,08/19/23 07:30:00 AM,59.830,,,,
5640,08/19/23 07:45:00 AM,59.830,,,,
5641,08/19/23 08:00:00 AM,59.830,,,,
5642,08/19/23 08:15:00 AM,59.788,,,,
5643,08/19/23 08:30:00 AM,59.788,,,,
5644,08/19/23 08:45:00 AM,59.788,,,,
5645,08/19/23 09:00:00 AM,59.788,,,,
5646,08/19/23 09:15:00 AM,59.830,,,,
5647,08/19/23 09:30:00 AM,59.830,,,,
5648,08/19/23 09:45:00 AM,59.830,,,,
5649,08/19/23 10:00:00 AM,59.873,,,,
5650,08/19/23 10:15:00 AM,59.873,,,,
5651,08/19/23 10:30:00 AM,59.916,,,,
5652,08/19/23 10:45:00 AM,59.916,,,,
5653,08/19/23 11:00:00 AM,59.959,,,,
5654,08/19/23 11:15:00 AM,60.003,,,,
5655,08/19/23 11:30:00 AM,60.046,,,,
5656,08/19/23 11:45:00 AM,60.089,,,,
5657,08/19/23 12:00:00 PM,60.174,,,,
5658,08/19/23 12:15:00 PM,60.217,,,,
5659,08/19/23 12:30:00 PM,60.260,,,,
5660,08/19/23 12:45:00 PM,60.303,,,,
5661,08/19/23 01:00:00 PM,60.390,,,,
5662,08/19/23 01:15:00 PM,60.433,,,,
5663,08/19/23 01:30:00 PM,60.517,,,,
5664,08/19/23 01:45:00 PM,60.561,,,,
5665,08/19/23 02:00:00 PM,60.647,,,,
5666,08/19/23 02:15:00 PM,60.733,,,,
5667,08/19/23 02:30:00 PM,60.818,,,,
5668,08/19/23 02:45:00 PM,60.861,,,,
5669,08/19/23 03:00:00 PM,60.991,,,,
5670,08/19/23 03:15:00 PM,61.032,,,,
5671,08/19/23 03:30:00 PM,61.119,,,,
5672,08/19/23 03:45:00 PM,61.205,,,,
5673,08/19/23 04:00:00 PM,61.290,,,,
5674,08/19/23 04:15:00 PM,61.376,,,,
5675,08/19/23 04:30:00 PM,61.419,,,,
5676,08/19/23 04:45:00 PM,61.506,,,,
5677,08/19/23 05:00:00 PM,61.506,,,,
5678,08/19/23 05:15:00 PM,61.547,,,,
5679,08/19/23 05:30:00 PM,61.590,,,,
5680,08/19/23 05:45:00 PM,61.590,,,,
5681,08/19/23 06:00:00 PM,61.633,,,,
5682,08/19/23 06:15:00 PM,61.677,,,,
5683,08/19/23 06:30:00 PM,61.633,,,,
5684,08/19/23 06:45:00 PM,61.633,,,,
5685,08/19/23 07:00:00 PM,61.590,,,,
5686,08/19/23 07:15:00 PM,61.547,,,,
5687,08/19/23 07:30:00 PM,61.462,,,,
5688,08/19/23 07:45:00 PM,61.419,,,,
5689,08/19/23 08:00:00 PM,61.376,,,,
5690,08/19/23 08:15:00 PM,61.376,,,,
5691,08/19/23 08:30:00 PM,61.333,,,,
5692,08/19/23 08:45:00 PM,61.290,,,,
5693,08/19/23 09:00:00 PM,61.248,,,,
5694,08/19/23 09:15:00 PM,61.205,,,,
5695,08/19/23 09:30:00 PM,61.162,,,,
5696,08/19/23 09:45:00 PM,61.119,,,,
5697,08/19/23 10:00:00 PM,61.075,,,,
5698,08/19/23 10:15:00 PM,61.032,,,,
5699,08/19/23 10:30:00 PM,61.032,,,,
5700,08/19/23 10:45:00 PM,60.991,,,,
5701,08/19/23 11:00:00 PM,60.948,,,,
5702,08/19/23 11:15:00 PM,60.904,,,,
5703,08/19/23 11:30:00 PM,60.904,,,,
5704,08/19/23 11:45:00 PM,60.861,,,,
5705,08/20/23 12:00:00 AM,60.861,,,,
5706,08/20/23 12:15:00 AM,60.818,,,,
5707,08/20/23 12:30:00 AM,60.775,,,,
5708,08/20/23 12:45:00 AM,60.775,,,,
5709,08/20/23 01:00:00 AM,60.775,,,,
5710,08/20/23 01:15:00 AM,60.733,,,,
5711,08/20/23 01:30:00 AM,60.733,,,,
5712,08/20/23 01:45:00 AM,60.690,,,,
5713,08/20/23 02:00:00 AM,60.690,,,,
5714,08/20/23 02:15:00 AM,60.647,,,,
5715,08/20/23 02:30:00 AM,60.647,,,,
5716,08/20/23 02:45:00 AM,60.604,,,,
5717,08/20/23 03:00:00 AM,60.604,,,,
5718,08/20/23 03:15:00 AM,60.561,,,,
5719,08/20/23 03:30:00 AM,60.561,,,,
5720,08/20/23 03:45:00 AM,60.517,,,,
5721,08/20/23 04:00:00 AM,60.517,,,,
5722,08/20/23 04:15:00 AM,60.517,,,,
5723,08/20/23 04:30:00 AM,60.474,,,,
5724,08/20/23 04:45:00 AM,60.433,,,,
5725,08/20/23 05:00:00 AM,60.433,,,,
5726,08/20/23 05:15:00 AM,60.390,,,,
5727,08/20/23 05:30:00 AM,60.390,,,,
5728,08/20/23 05:45:00 AM,60.346,,,,
5729,08/20/23 06:00:00 AM,60.346,,,,
5730,08/20/23 06:15:00 AM,60.303,,,,
5731,08/20/23 06:30:00 AM,60.260,,,,
5732,08/20/23 06:45:00 AM,60.260,,,,
5733,08/20/23 07:00:00 AM,60.217,,,,
5734,08/20/23 07:15:00 AM,60.174,,,,
5735,08/20/23 07:30:00 AM,60.174,,,,
5736,08/20/23 07:45:00 AM,60.132,,,,
5737,08/20/23 08:00:00 AM,60.132,,,,
5738,08/20/23 08:15:00 AM,60.089,,,,
5739,08/20/23 08:30:00 AM,60.089,,,,
5740,08/20/23 08:45:00 AM,60.046,,,,
5741,08/20/23 09:00:00 AM,60.046,,,,
5742,08/20/23 09:15:00 AM,60.046,,,,
5743,08/20/23 09:30:00 AM,60.046,,,,
5744,08/20/23 09:45:00 AM,60.046,,,,
5745,08/20/23 10:00:00 AM,60.046,,,,
5746,08/20/23 10:15:00 AM,60.046,,,,
5747,08/20/23 10:30:00 AM,60.046,,,,
5748,08/20/23 10:45:00 AM,60.046,,,,
5749,08/20/23 11:00:00 AM,60.089,,,,
5750,08/20/23 11:15:00 AM,60.089,,,,
5751,08/20/23 11:30:00 AM,60.132,,,,
5752,08/20/23 11:45:00 AM,60.132,,,,
5753,08/20/23 12:00:00 PM,60.132,,,,
5754,08/20/23 12:15:00 PM,60.132,,,,
5755,08/20/23 12:30:00 PM,60.174,,,,
5756,08/20/23 12:45:00 PM,60.217,,,,
5757,08/20/23 01:00:00 PM,60.303,,,,
5758,08/20/23 01:15:00 PM,60.346,,,,
5759,08/20/23 01:30:00 PM,60.433,,,,
5760,08/20/23 01:45:00 PM,60.517,,,,
5761,08/20/23 02:00:00 PM,60.604,,,,
5762,08/20/23 02:15:00 PM,60.690,,,,
5763,08/20/23 02:30:00 PM,60.733,,,,
5764,08/20/23 02:45:00 PM,60.818,,,,
5765,08/20/23 03:00:00 PM,60.861,,,,
5766,08/20/23 03:15:00 PM,60.904,,,,
5767,08/20/23 03:30:00 PM,60.991,,,,
5768,08/20/23 03:45:00 PM,61.032,,,,
5769,08/20/23 04:00:00 PM,61.075,,,,
5770,08/20/23 04:15:00 PM,61.162,,,,
5771,08/20/23 04:30:00 PM,61.205,,,,
5772,08/20/23 04:45:00 PM,61.248,,,,
5773,08/20/23 05:00:00 PM,61.248,,,,
5774,08/20/23 05:15:00 PM,61.290,,,,
5775,08/20/23 05:30:00 PM,61.290,,,,
5776,08/20/23 05:45:00 PM,61.333,,,,
5777,08/20/23 06:00:00 PM,61.333,,,,
5778,08/20/23 06:15:00 PM,61.376,,,,
5779,08/20/23 06:30:00 PM,61.333,,,,
5780,08/20/23 06:45:00 PM,61.333,,,,
5781,08/20/23 07:00:00 PM,61.290,,,,
5782,08/20/23 07:15:00 PM,61.248,,,,
5783,08/20/23 07:30:00 PM,61.205,,,,
5784,08/20/23 07:45:00 PM,61.205,,,,
5785,08/20/23 08:00:00 PM,61.162,,,,
5786,08/20/23 08:15:00 PM,61.162,,,,
5787,08/20/23 08:30:00 PM,61.119,,,,
5788,08/20/23 08:45:00 PM,61.075,,,,
5789,08/20/23 09:00:00 PM,61.032,,,,
5790,08/20/23 09:15:00 PM,60.991,,,,
5791,08/20/23 09:30:00 PM,60.948,,,,
5792,08/20/23 09:45:00 PM,60.904,,,,
5793,08/20/23 10:00:00 PM,60.861,,,,
5794,08/20/23 10:15:00 PM,60.818,,,,
5795,08/20/23 10:30:00 PM,60.775,,,,
5796,08/20/23 10:45:00 PM,60.733,,,,
5797,08/20/23 11:00:00 PM,60.690,,,,
5798,08/20/23 11:15:00 PM,60.647,,,,
5799,08/20/23 11:30:00 PM,60.561,,,,
5800,08/20/23 11:45:00 PM,60.517,,,,
5801,08/21/23 12:00:00 AM,60.474,,,,
5802,08/21/23 12:15:00 AM,60.433,,,,
5803,08/21/23 12:30:00 AM,60.390,,,,
5804,08/21/23 12:45:00 AM,60.346,,,,
5805,08/21/23 01:00:00 AM,60.260,,,,
5806,08/21/23 01:15:00 AM,60.217,,,,
5807,08/21/23 01:30:00 AM,60.174,,,,
5808,08/21/23 01:45:00 AM,60.132,,,,
5809,08/21/23 02:00:00 AM,60.046,,,,
5810,08/21/23 02:15:00 AM,60.003,,,,
5811,08/21/23 02:30:00 AM,59.959,,,,
5812,08/21/23 02:45:00 AM,59.873,,,,
